Date,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Precip Type,Summary,Temperature (C)_lag_1,Temperature (C)_lag_2,Temperature (C)_lag_3,Temperature (C)_lag_4,Temperature (C)_lag_5,Temperature (C)_lag_6,Temperature (C)_lag_7,temp_roll7_mean,temp_roll7_std
2007-02-15,6.148611111111111,4.172685185185185,0.8783333333333334,10.5616,212.875,9.791483333333334,1016.1308333333333,rain,Overcast,6.999537037037037,6.8858796296296285,7.301157407407408,7.613194444444445,7.1053240740740735,6.961805555555556,8.234027777777778,7.002215608465606,0.45039011568588105
2007-02-16,5.061111111111111,3.408101851851852,0.8483333333333333,7.871558333333334,199.16666666666666,11.870395833333333,1022.67125,rain,Mostly Cloudy,6.148611111111111,6.999537037037037,6.8858796296296285,7.301157407407408,7.613194444444445,7.1053240740740735,6.961805555555556,6.730687830687829,0.8628702003955891
2007-02-17,2.6979166666666665,0.05787037037037026,0.9033333333333333,10.639416666666667,75.70833333333333,9.367516666666667,1028.1654166666667,rain,Overcast,5.061111111111111,6.148611111111111,6.999537037037037,6.8858796296296285,7.301157407407408,7.613194444444445,7.1053240740740735,6.1010582010582,1.7231331226061049
2007-02-18,2.4701388888888887,-1.500462962962963,0.785,16.6735625,154.375,11.3666,1026.1429166666667,rain,Partly Cloudy,2.6979166666666665,5.061111111111111,6.148611111111111,6.999537037037037,6.8858796296296285,7.301157407407408,7.613194444444445,5.366335978835977,2.038521865448316
2007-02-19,2.489351851851852,0.774537037037037,0.8658333333333333,6.688208333333333,226.5,8.137879166666666,1016.8820833333334,rain,Partly Cloudy,2.4701388888888887,2.6979166666666665,5.061111111111111,6.148611111111111,6.999537037037037,6.8858796296296285,7.301157407407408,4.678935185185184,2.088033090580006
2007-02-20,4.01875,3.553703703703704,0.8179166666666666,4.9427,173.79166666666666,6.229358333333334,974.6525,rain,Clear,2.489351851851852,2.4701388888888887,2.6979166666666665,5.061111111111111,6.148611111111111,6.999537037037037,6.8858796296296285,4.269345238095236,1.8506839433353794
2007-02-21,6.934490740740741,6.484722222222222,0.8341666666666666,6.372245833333333,119.20833333333333,8.444450000000002,1017.9391666666667,rain,Mostly Cloudy,4.01875,2.489351851851852,2.4701388888888887,2.6979166666666665,5.061111111111111,6.148611111111111,6.999537037037037,4.2600529100529085,1.8347858734493476
2007-02-22,8.380092592592591,7.4006944444444445,0.8620833333333334,10.466341666666667,227.375,8.622220833333333,1013.8508333333333,rain,Mostly Cloudy,6.934490740740741,4.01875,2.489351851851852,2.4701388888888887,2.6979166666666665,5.061111111111111,6.148611111111111,4.578835978835977,2.3414864082733837
2007-02-23,3.5215277777777776,1.4337962962962962,0.8675,8.882504166666667,124.45833333333333,5.869791666666667,1016.9375,rain,Partly Cloudy,8.380092592592591,6.934490740740741,4.01875,2.489351851851852,2.4701388888888887,2.6979166666666665,5.061111111111111,4.358895502645501,2.36086305681205
2007-02-24,1.6643518518518519,-3.2594907407407407,0.6275000000000001,22.9364625,148.875,11.29415,1020.2220833333334,rain,Mostly Cloudy,3.5215277777777776,8.380092592592591,6.934490740740741,4.01875,2.489351851851852,2.4701388888888887,2.6979166666666665,4.2112433862433845,2.509686334924354
2007-02-25,1.0780092592592594,-4.342824074074074,0.6070833333333333,24.476695833333334,149.95833333333334,11.992487500000001,1016.05375,rain,Mostly Cloudy,1.6643518518518519,3.5215277777777776,8.380092592592591,6.934490740740741,4.01875,2.489351851851852,2.4701388888888887,4.012367724867723,2.7172290886493453
2007-02-26,2.3997685185185187,-1.6842592592592593,0.8404166666666666,19.902283333333333,206.29166666666666,8.107020833333333,1010.0579166666666,rain,Overcast,1.0780092592592594,1.6643518518518519,3.5215277777777776,8.380092592592591,6.934490740740741,4.01875,2.489351851851852,3.9995701058201045,2.7257951720155496
2007-02-27,4.453703703703703,2.665509259259259,0.8370833333333333,9.969254166666667,275.7916666666667,8.507508333333334,1013.4854166666668,rain,Partly Cloudy,2.3997685185185187,1.0780092592592594,1.6643518518518519,3.5215277777777776,8.380092592592591,6.934490740740741,4.01875,4.061706349206347,2.7312573107725355
2007-02-28,6.419444444444444,4.0717592592592595,0.77,14.199529166666666,205.70833333333334,11.329033333333333,967.9266666666667,rain,Overcast,4.453703703703703,2.3997685185185187,1.0780092592592594,1.6643518518518519,3.5215277777777776,8.380092592592591,6.934490740740741,3.988128306878305,2.646593459940347
2007-03-01,10.848611111111111,9.900231481481482,0.7533333333333333,15.149429166666666,200.75,12.2521,965.3649999999999,rain,Mostly Cloudy,6.419444444444444,4.453703703703703,2.3997685185185187,1.0780092592592594,1.6643518518518519,3.5215277777777776,8.380092592592591,4.340773809523808,3.38952070652144
2007-03-02,7.833333333333333,5.939351851851852,0.8670833333333333,11.628895833333333,233.375,12.104516666666667,1006.75875,rain,Overcast,10.848611111111111,6.419444444444444,4.453703703703703,2.3997685185185187,1.0780092592592594,1.6643518518518519,3.5215277777777776,4.956746031746031,3.6010174311482417
2007-03-03,7.056712962962963,5.029861111111111,0.8408333333333333,15.0917375,204.33333333333334,9.064970833333334,1011.1966666666667,rain,Overcast,7.833333333333333,10.848611111111111,6.419444444444444,4.453703703703703,2.3997685185185187,1.0780092592592594,1.6643518518518519,5.727083333333332,3.3471386786698583
2007-03-04,7.055092592592593,4.035648148148148,0.7425,23.59589166666667,301.9583333333333,11.335070833333333,1019.5483333333333,rain,Partly Cloudy,7.056712962962963,7.833333333333333,10.848611111111111,6.419444444444444,4.453703703703703,2.3997685185185187,1.0780092592592594,6.580952380952381,2.6541193265866427
2007-03-05,5.064351851851852,3.7231481481481485,0.72125,9.1749875,153.04166666666666,10.597825,983.5966666666667,rain,Clear,7.055092592592593,7.056712962962963,7.833333333333333,10.848611111111111,6.419444444444444,4.453703703703703,2.3997685185185187,6.961607142857142,2.084449916949699
2007-03-06,8.120601851851852,7.038888888888889,0.6416666666666667,10.729308333333334,129.29166666666666,11.658412499999999,896.6795833333334,rain,Partly Cloudy,5.064351851851852,7.055092592592593,7.056712962962963,7.833333333333333,10.848611111111111,6.419444444444444,4.453703703703703,7.485449735449735,1.7889661996197133
2007-03-07,10.703935185185186,9.507407407407408,0.6320833333333333,18.56866666666667,155.45833333333334,11.903266666666667,930.1679166666667,rain,Mostly Cloudy,8.120601851851852,5.064351851851852,7.055092592592593,7.056712962962963,7.833333333333333,10.848611111111111,6.419444444444444,8.097519841269841,2.073735477703937
2007-03-08,10.311342592592592,9.323148148148148,0.655,14.5966625,162.79166666666666,11.566508333333333,973.8908333333334,rain,Mostly Cloudy,10.703935185185186,8.120601851851852,5.064351851851852,7.055092592592593,7.056712962962963,7.833333333333333,10.848611111111111,8.020767195767196,1.9618674865233061
2007-03-09,8.74976851851852,7.8358796296296305,0.8070833333333334,7.7192791666666665,255.375,9.6942125,980.7908333333334,rain,Mostly Cloudy,10.311342592592592,10.703935185185186,8.120601851851852,5.064351851851852,7.055092592592593,7.056712962962963,7.833333333333333,8.151686507936507,1.9777881846378185
2007-03-10,8.169212962962963,6.791666666666667,0.84375,8.8389,157.5,10.151720833333334,1026.7104166666666,rain,Overcast,8.74976851851852,10.311342592592592,10.703935185185186,8.120601851851852,5.064351851851852,7.055092592592593,7.056712962962963,8.310615079365078,1.9189584282659398
2007-03-11,8.162037037037036,6.662268518518519,0.7095833333333333,13.532720833333334,206.04166666666666,11.394775000000001,1031.2158333333334,rain,Mostly Cloudy,8.169212962962963,8.74976851851852,10.311342592592592,10.703935185185186,8.120601851851852,5.064351851851852,7.055092592592593,8.468749999999998,1.842330989284973
2007-03-12,8.23564814814815,7.822685185185185,0.6675,6.5822166666666675,258.75,9.558033333333332,1029.57875,rain,Partly Cloudy,8.162037037037036,8.169212962962963,8.74976851851852,10.311342592592592,10.703935185185186,8.120601851851852,5.064351851851852,8.921792328042327,1.1100134465938238
2007-03-13,10.521527777777777,10.21574074074074,0.6983333333333334,8.806700000000001,195.45833333333334,12.003220833333332,1026.27125,rain,Clear,8.23564814814815,8.162037037037036,8.169212962962963,8.74976851851852,10.311342592592592,10.703935185185186,8.120601851851852,9.264781746031744,1.1892949069194672
2007-03-14,10.064814814814815,9.833796296296297,0.6974999999999999,4.402679166666667,179.16666666666666,9.433258333333333,1026.1158333333333,rain,Clear,10.521527777777777,8.23564814814815,8.162037037037036,8.169212962962963,8.74976851851852,10.311342592592592,10.703935185185186,9.173478835978836,1.0798974483546946
2007-03-15,9.037037037037038,7.939120370370371,0.625,12.732416666666667,92.33333333333333,11.200233333333335,983.6574999999999,rain,Partly Cloudy,10.064814814814815,10.521527777777777,8.23564814814815,8.162037037037036,8.169212962962963,8.74976851851852,10.311342592592592,8.991435185185184,0.9564669530883988
2007-03-16,7.335648148148148,7.189583333333332,0.6545833333333334,3.63055,191.125,10.832616666666667,1024.0370833333334,rain,Clear,9.037037037037038,10.064814814814815,10.521527777777777,8.23564814814815,8.162037037037036,8.169212962962963,8.74976851851852,8.789417989417988,1.1464819737384928
2007-03-17,10.534490740740742,10.247916666666667,0.58625,14.563120833333334,264.5833333333333,9.339341666666668,1018.3120833333334,rain,Clear,7.335648148148148,9.037037037037038,10.064814814814815,10.521527777777777,8.23564814814815,8.162037037037036,8.169212962962963,9.127314814814813,1.2746195691865714
2007-03-18,11.692824074074075,10.88125,0.5754166666666667,18.7907125,220.54166666666666,11.496741666666667,1010.2395833333334,rain,Partly Cloudy,10.534490740740742,7.335648148148148,9.037037037037038,10.064814814814815,10.521527777777777,8.23564814814815,8.162037037037036,9.631712962962963,1.5064906463370742
2007-03-19,11.24375,10.531712962962962,0.6304166666666666,12.080366666666668,170.54166666666666,10.579041666666667,994.5025,rain,Mostly Cloudy,11.692824074074075,10.534490740740742,7.335648148148148,9.037037037037038,10.064814814814815,10.521527777777777,8.23564814814815,10.061441798941798,1.4704921364019437
2007-03-20,9.07337962962963,7.831712962962963,0.7304166666666667,18.4968875,146.04166666666666,11.0989375,990.07125,rain,Overcast,11.24375,11.692824074074075,10.534490740740742,7.335648148148148,9.037037037037038,10.064814814814815,10.521527777777777,9.854563492063491,1.4966117312575478
2007-03-21,4.428472222222222,2.1939814814814813,0.8170833333333333,10.186604166666667,274.0,11.956933333333334,999.7233333333334,rain,Overcast,9.07337962962963,11.24375,11.692824074074075,10.534490740740742,7.335648148148148,9.037037037037038,10.064814814814815,9.049371693121694,2.52649309198783
2007-03-22,5.000925925925926,3.0828703703703706,0.8191666666666667,10.369741666666668,161.08333333333334,11.618162500000002,1007.44875,rain,Partly Cloudy,4.428472222222222,9.07337962962963,11.24375,11.692824074074075,10.534490740740742,7.335648148148148,9.037037037037038,8.472784391534391,2.954138188905406
2007-03-23,6.504166666666666,2.9627314814814816,0.9170833333333334,20.5134125,271.0,7.127604166666667,996.0495833333333,rain,Overcast,5.000925925925926,4.428472222222222,9.07337962962963,11.24375,11.692824074074075,10.534490740740742,7.335648148148148,8.354001322751321,3.0233867770964515
2007-03-24,6.084027777777777,3.1414351851851854,0.8441666666666667,14.881095833333333,114.625,10.663566666666666,1007.8866666666667,rain,Mostly Cloudy,6.504166666666666,5.000925925925926,4.428472222222222,9.07337962962963,11.24375,11.692824074074075,10.534490740740742,7.718220899470899,2.955614267515849
2007-03-25,8.468981481481482,7.227083333333333,0.72375,12.3104625,58.458333333333336,11.853625,1019.7120833333333,rain,Partly Cloudy,6.084027777777777,6.504166666666666,5.000925925925926,4.428472222222222,9.07337962962963,11.24375,11.692824074074075,7.257671957671955,2.4391039321661365
2007-03-26,7.609722222222223,6.625462962962963,0.79625,8.7584,77.33333333333333,11.8979,980.5258333333333,rain,Partly Cloudy,8.468981481481482,6.084027777777777,6.504166666666666,5.000925925925926,4.428472222222222,9.07337962962963,11.24375,6.7385251322751305,1.7341614302236876
2007-03-27,7.524768518518518,6.7414351851851855,0.6491666666666667,8.8127375,111.375,11.265975,1023.5016666666667,rain,Partly Cloudy,7.609722222222223,8.468981481481482,6.084027777777777,6.504166666666666,5.000925925925926,4.428472222222222,9.07337962962963,6.517294973544972,1.4644640005320118
2007-03-28,8.583333333333334,7.583333333333333,0.5745833333333333,16.471641666666667,127.33333333333333,11.6865875,1022.1037499999999,rain,Partly Cloudy,7.524768518518518,7.609722222222223,8.468981481481482,6.084027777777777,6.504166666666666,5.000925925925926,4.428472222222222,7.110846560846561,1.3106702142594282
2007-03-29,8.912962962962963,7.378703703703703,0.6,13.892958333333334,132.33333333333334,12.183004166666668,1021.3695833333333,rain,Mostly Cloudy,8.583333333333334,7.524768518518518,7.609722222222223,8.468981481481482,6.084027777777777,6.504166666666666,5.000925925925926,7.669708994708993,1.0736779750399783
2007-03-30,9.030324074074073,7.887962962962963,0.6554166666666666,11.965654166666667,101.58333333333333,12.254783333333334,1017.0154166666666,rain,Overcast,8.912962962962963,8.583333333333334,7.524768518518518,7.609722222222223,8.468981481481482,6.084027777777777,6.504166666666666,8.030588624338623,1.0406610151470765
2007-03-31,9.643518518518519,9.307175925925927,0.6541666666666667,5.033933333333334,176.625,11.536320833333335,1018.6275,rain,Partly Cloudy,9.030324074074073,8.912962962962963,8.583333333333334,7.524768518518518,7.609722222222223,8.468981481481482,6.084027777777777,8.539087301587301,0.7637952901477765
2007-04-01,9.90162037037037,9.061805555555555,0.67625,7.295983333333333,113.0,10.5133,1027.4258333333335,rain,Partly Cloudy,9.643518518518519,9.030324074074073,8.912962962962963,8.583333333333334,7.524768518518518,7.609722222222223,8.468981481481482,8.74375,0.9182114197517621
2007-04-02,9.794444444444444,9.387037037037038,0.5625,5.060766666666667,115.04166666666667,10.844691666666668,1025.9424999999999,rain,Partly Cloudy,9.90162037037037,9.643518518518519,9.030324074074073,8.912962962962963,8.583333333333334,7.524768518518518,7.609722222222223,9.055853174603174,0.8361373832300169
2007-04-03,10.17662037037037,9.680787037037037,0.5475,6.276987500000001,207.25,11.273354166666666,1012.0524999999999,rain,Partly Cloudy,9.794444444444444,9.90162037037037,9.643518518518519,9.030324074074073,8.912962962962963,8.583333333333334,7.524768518518518,9.434689153439152,0.5918947446962367
2007-04-04,10.376157407407407,9.300462962962962,0.5516666666666666,13.320066666666667,62.083333333333336,11.8113625,1009.4583333333334,rain,Partly Cloudy,10.17662037037037,9.794444444444444,9.90162037037037,9.643518518518519,9.030324074074073,8.912962962962963,8.583333333333334,9.690806878306876,0.5483943305469442
2007-04-05,7.702546296296297,5.630787037037037,0.505,16.067800000000002,184.08333333333334,12.126654166666667,1015.8241666666667,rain,Partly Cloudy,10.376157407407407,10.17662037037037,9.794444444444444,9.90162037037037,9.643518518518519,9.030324074074073,8.912962962962963,9.517890211640209,0.9076761372426021
2007-04-06,11.146527777777777,10.255324074074073,0.5604166666666667,13.9365625,280.0833333333333,12.111225,1016.7233333333334,rain,Clear,7.702546296296297,10.376157407407407,10.17662037037037,9.794444444444444,9.90162037037037,9.643518518518519,9.030324074074073,9.820205026455024,1.0581615876332906
2007-04-07,10.898148148148147,10.447916666666666,0.6062500000000001,10.640087500000002,305.3333333333333,11.934125,1019.4812499999999,rain,Partly Cloudy,11.146527777777777,7.702546296296297,10.376157407407407,10.17662037037037,9.794444444444444,9.90162037037037,9.643518518518519,9.999437830687828,1.1272465079403493
2007-04-08,10.287731481481481,9.336805555555555,0.5579166666666667,11.818070833333332,269.25,11.974375,1020.6045833333333,rain,Partly Cloudy,10.898148148148147,11.146527777777777,7.702546296296297,10.376157407407407,10.17662037037037,9.794444444444444,9.90162037037037,10.05459656084656,1.1311023909545193
2007-04-09,11.72824074074074,11.50625,0.5458333333333333,7.648841666666667,252.66666666666666,12.122629166666668,1018.5820833333333,rain,Partly Cloudy,10.287731481481481,10.898148148148147,11.146527777777777,7.702546296296297,10.376157407407407,10.17662037037037,9.794444444444444,10.330853174603174,1.2829352681548571
2007-04-10,13.988888888888887,13.737499999999999,0.54,13.925829166666666,300.6666666666667,11.867712500000001,1017.3504166666667,rain,Partly Cloudy,11.72824074074074,10.287731481481481,10.898148148148147,11.146527777777777,7.702546296296297,10.376157407407407,10.17662037037037,10.87546296296296,1.8777990747903373
2007-04-11,12.21574074074074,12.045833333333334,0.6241666666666666,5.747029166666667,160.375,12.601604166666668,1022.3325,rain,Partly Cloudy,13.988888888888887,11.72824074074074,10.287731481481481,10.898148148148147,11.146527777777777,7.702546296296297,10.376157407407407,11.13826058201058,1.924420975923983
2007-04-12,14.118518518518519,14.024537037037037,0.6191666666666666,4.868908333333334,208.66666666666666,11.850270833333333,1023.9274999999999,rain,Clear,12.21574074074074,13.988888888888887,11.72824074074074,10.287731481481481,10.898148148148147,11.146527777777777,7.702546296296297,12.054828042328042,1.495410194858757
2007-04-13,14.830555555555554,14.473611111111111,0.5583333333333333,8.947575,59.166666666666664,12.126654166666667,1024.0991666666666,rain,Clear,14.118518518518519,12.21574074074074,13.988888888888887,11.72824074074074,10.287731481481481,10.898148148148147,11.146527777777777,12.581117724867722,1.7492044836056715
2007-04-14,14.39189814814815,13.97800925925926,0.4479166666666667,11.881129166666668,73.70833333333333,11.909975000000001,1023.3004166666666,rain,Clear,14.830555555555554,14.118518518518519,12.21574074074074,13.988888888888887,11.72824074074074,10.287731481481481,10.898148148148147,13.080224867724866,1.6862720973403595
2007-04-15,14.287962962962963,13.991666666666665,0.45708333333333334,14.628191666666668,60.458333333333336,11.883141666666667,1022.6458333333334,rain,Clear,14.39189814814815,14.830555555555554,14.118518518518519,12.21574074074074,13.988888888888887,11.72824074074074,10.287731481481481,13.651686507936505,1.1857286556132611
2007-04-16,10.839814814814815,10.15162037037037,0.5066666666666667,11.241154166666668,54.083333333333336,11.883141666666667,1023.1166666666667,rain,Partly Cloudy,14.287962962962963,14.39189814814815,14.830555555555554,14.118518518518519,12.21574074074074,13.988888888888887,11.72824074074074,13.524768518518517,1.4451030087520285
2007-04-17,11.98425925925926,11.84236111111111,0.5166666666666667,4.9366625,185.08333333333334,11.934125,1018.5708333333333,rain,Partly Cloudy,10.839814814814815,14.287962962962963,14.39189814814815,14.830555555555554,14.118518518518519,12.21574074074074,13.988888888888887,13.238392857142856,1.5337111939723929
2007-04-18,13.488657407407407,12.920138888888891,0.49666666666666665,19.3300625,262.5833333333333,12.015295833333333,1014.1295833333334,rain,Mostly Cloudy,11.98425925925926,10.839814814814815,14.287962962962963,14.39189814814815,14.830555555555554,14.118518518518519,12.21574074074074,13.420238095238094,1.4662287974431396
2007-04-19,9.47962962962963,8.86574074074074,0.48541666666666666,8.503483333333334,273.625,11.684575,1019.7929166666667,rain,Partly Cloudy,13.488657407407407,11.98425925925926,10.839814814814815,14.287962962962963,14.39189814814815,14.830555555555554,14.118518518518519,12.757539682539683,2.0357462409415854
2007-04-20,12.996527777777777,12.601157407407406,0.46291666666666664,10.743395833333333,267.625,11.883141666666667,1016.2533333333334,rain,Clear,9.47962962962963,13.488657407407407,11.98425925925926,10.839814814814815,14.287962962962963,14.39189814814815,14.830555555555554,12.495535714285714,1.8323379641535729
2007-04-21,11.487731481481482,10.812962962962963,0.43083333333333335,9.364833333333333,237.75,14.429625000000001,1020.5495833333333,rain,Partly Cloudy,12.996527777777777,9.47962962962963,13.488657407407407,11.98425925925926,10.839814814814815,14.287962962962963,14.39189814814815,12.080654761904762,1.6512303467326286
2007-04-22,10.250694444444445,9.835648148148149,0.45333333333333337,9.3520875,109.75,15.595533333333334,1025.0516666666667,rain,Partly Cloudy,11.487731481481482,12.996527777777777,9.47962962962963,13.488657407407407,11.98425925925926,10.839814814814815,14.287962962962963,11.503902116402115,1.443803421417721
2007-04-23,11.937962962962963,11.90787037037037,0.4266666666666667,5.207679166666667,177.08333333333334,12.1414125,1024.1470833333333,rain,Partly Cloudy,10.250694444444445,11.487731481481482,12.996527777777777,9.47962962962963,13.488657407407407,11.98425925925926,10.839814814814815,11.660780423280423,1.4190684250820846
2007-04-24,14.275462962962962,14.223842592592591,0.5633333333333334,8.7121125,214.25,11.9844375,1017.96625,rain,Partly Cloudy,11.937962962962963,10.250694444444445,11.487731481481482,12.996527777777777,9.47962962962963,13.488657407407407,11.98425925925926,11.988095238095237,1.7351518896244311
2007-04-25,12.705787037037036,12.449074074074074,0.73,11.69665,96.70833333333333,11.692625,976.1754166666666,rain,Partly Cloudy,14.275462962962962,11.937962962962963,10.250694444444445,11.487731481481482,12.996527777777777,9.47962962962963,13.488657407407407,11.876256613756611,1.6452128549949183
2007-04-26,14.153009259259258,14.021296296296297,0.635,7.966145833333333,129.29166666666666,10.774925000000001,1023.3175,rain,Partly Cloudy,12.705787037037036,14.275462962962962,11.937962962962963,10.250694444444445,11.487731481481482,12.996527777777777,9.47962962962963,12.543882275132274,1.4468394043056891
2007-04-27,14.749305555555557,14.636342592592593,0.5591666666666667,5.225791666666667,181.375,10.797062500000001,1023.7279166666667,rain,Partly Cloudy,14.153009259259258,12.705787037037036,14.275462962962962,11.937962962962963,10.250694444444445,11.487731481481482,12.996527777777777,12.7942791005291,1.6723326759697057
2007-04-28,16.619675925925925,16.54537037037037,0.45291666666666663,10.179895833333335,296.0,11.663779166666666,763.94875,rain,Partly Cloudy,14.749305555555557,14.153009259259258,12.705787037037036,14.275462962962962,11.937962962962963,10.250694444444445,11.487731481481482,13.52741402116402,2.079437663673863
2007-04-29,16.95138888888889,16.887268518518518,0.4945833333333333,14.497379166666667,156.70833333333334,11.7469625,1012.5025,rain,Mostly Cloudy,16.619675925925925,14.749305555555557,14.153009259259258,12.705787037037036,14.275462962962962,11.937962962962963,10.250694444444445,14.484656084656082,1.8491841496615413
2007-04-30,12.67662037037037,12.27361111111111,0.5166666666666667,8.515558333333333,179.83333333333334,11.898570833333332,1013.0095833333334,rain,Partly Cloudy,16.95138888888889,16.619675925925925,14.749305555555557,14.153009259259258,12.705787037037036,14.275462962962962,11.937962962962963,14.59017857142857,1.6942202944967493
2007-05-01,11.032175925925927,9.92523148148148,0.3970833333333333,13.466979166666667,37.875,12.333270833333332,1013.6774999999999,rain,Partly Cloudy,12.67662037037037,16.95138888888889,16.619675925925925,14.749305555555557,14.153009259259258,12.705787037037036,14.275462962962962,14.126851851851852,2.171018570678435
2007-05-02,9.821527777777778,8.49074074074074,0.33166666666666667,10.876220833333335,89.58333333333333,11.883141666666667,1019.0195833333333,rain,Partly Cloudy,11.032175925925927,12.67662037037037,16.95138888888889,16.619675925925925,14.749305555555557,14.153009259259258,12.705787037037036,13.714814814814813,2.6959197051918142
2007-05-03,14.408101851851852,13.938888888888888,0.40625,10.236916666666668,115.20833333333333,11.922720833333335,1014.6383333333333,rain,Overcast,9.821527777777778,11.032175925925927,12.67662037037037,16.95138888888889,16.619675925925925,14.749305555555557,14.153009259259258,13.751256613756611,2.7045404678262788
2007-05-04,15.261342592592593,15.261342592592593,0.6883333333333334,11.995841666666669,127.70833333333333,11.394104166666667,1011.6445833333333,rain,Overcast,14.408101851851852,9.821527777777778,11.032175925925927,12.67662037037037,16.95138888888889,16.619675925925925,14.749305555555557,13.824404761904761,2.7426884093552086
2007-05-05,19.01712962962963,19.01712962962963,0.6666666666666666,10.965441666666669,127.375,11.112354166666668,1007.0466666666666,rain,Partly Cloudy,15.261342592592593,14.408101851851852,9.821527777777778,11.032175925925927,12.67662037037037,16.95138888888889,16.619675925925925,14.166898148148148,3.252275534119795
2007-05-06,14.827777777777778,14.827777777777778,0.8808333333333334,9.374225000000001,218.5,7.0196000000000005,1010.50625,rain,Overcast,19.01712962962963,15.261342592592593,14.408101851851852,9.821527777777778,11.032175925925927,12.67662037037037,16.95138888888889,13.86352513227513,3.0414608274992476
2007-05-07,15.766203703703704,15.766203703703704,0.7683333333333334,8.3337625,267.9166666666667,9.906195833333333,1011.7895833333333,rain,Partly Cloudy,14.827777777777778,19.01712962962963,15.261342592592593,14.408101851851852,9.821527777777778,11.032175925925927,12.67662037037037,14.304894179894179,3.0646016644430505
2007-05-08,16.91111111111111,16.91111111111111,0.65125,11.224383333333334,282.0416666666667,12.364129166666666,1012.1933333333333,rain,Mostly Cloudy,15.766203703703704,14.827777777777778,19.01712962962963,15.261342592592593,14.408101851851852,9.821527777777778,11.032175925925927,15.144742063492062,2.8135082139522454
2007-05-09,13.89050925925926,13.89050925925926,0.7591666666666667,12.074329166666667,287.0833333333333,12.5318375,1015.4791666666666,rain,Mostly Cloudy,16.91111111111111,15.766203703703704,14.827777777777778,19.01712962962963,15.261342592592593,14.408101851851852,9.821527777777778,15.726025132275131,1.7495823488795113
2007-05-10,16.289814814814815,16.289814814814815,0.73,8.628929166666667,232.45833333333334,12.026029166666667,1017.5054166666667,rain,Mostly Cloudy,13.89050925925926,16.91111111111111,15.766203703703704,14.827777777777778,19.01712962962963,15.261342592592593,14.408101851851852,15.994841269841269,1.6553616218925886
2007-05-11,19.830324074074074,19.800925925925924,0.58875,13.876858333333333,186.29166666666666,12.442616666666666,1011.8420833333333,rain,Partly Cloudy,16.289814814814815,13.89050925925926,16.91111111111111,15.766203703703704,14.827777777777778,19.01712962962963,15.261342592592593,16.647552910052912,2.146004552285274
2007-05-12,17.05324074074074,17.05324074074074,0.6170833333333333,8.150625,241.16666666666666,12.371508333333333,1014.2041666666668,rain,Mostly Cloudy,19.830324074074074,16.289814814814815,13.89050925925926,16.91111111111111,15.766203703703704,14.827777777777778,19.01712962962963,16.366997354497354,1.8987154463966494
2007-05-13,20.212962962962965,20.178472222222222,0.555,8.2371625,135.41666666666666,11.732875,1016.7495833333334,rain,Partly Cloudy,17.05324074074074,19.830324074074074,16.289814814814815,13.89050925925926,16.91111111111111,15.766203703703704,14.827777777777778,17.136309523809523,2.2327146458027345
2007-05-14,21.678935185185185,21.62037037037037,0.5379166666666667,11.255241666666668,169.0,12.400354166666666,1012.8850000000001,rain,Partly Cloudy,20.212962962962965,17.05324074074074,19.830324074074074,16.289814814814815,13.89050925925926,16.91111111111111,15.766203703703704,17.98098544973545,2.697962321818734
2007-05-15,21.397222222222222,21.166203703703705,0.5883333333333334,11.876433333333333,210.33333333333334,10.998983333333333,1010.08875,rain,Mostly Cloudy,21.678935185185185,20.212962962962965,17.05324074074074,19.830324074074074,16.289814814814815,13.89050925925926,16.91111111111111,18.621858465608465,2.9247512477601094
2007-05-16,15.72800925925926,15.72800925925926,0.6845833333333333,12.08305,325.5416666666667,12.059570833333334,1013.07875,rain,Partly Cloudy,21.397222222222222,21.678935185185185,20.212962962962965,17.05324074074074,19.830324074074074,16.289814814814815,13.89050925925926,18.884358465608468,2.477612201775214
2007-05-17,15.185648148148148,15.12800925925926,0.6433333333333333,5.807404166666667,222.58333333333334,12.3648,1008.7945833333333,rain,Mostly Cloudy,15.72800925925926,21.397222222222222,21.678935185185185,20.212962962962965,17.05324074074074,19.830324074074074,16.289814814814815,18.72662037037037,2.6958611933882684
2007-05-18,12.430787037037037,12.430787037037037,0.6875,18.779308333333333,152.33333333333334,10.621975,1011.2708333333334,rain,Overcast,15.185648148148148,15.72800925925926,21.397222222222222,21.678935185185185,20.212962962962965,17.05324074074074,19.830324074074074,17.66954365079365,3.5167096980498056
2007-05-19,14.451157407407408,14.451157407407408,0.8020833333333334,6.284366666666667,182.375,10.611241666666666,1014.4733333333334,rain,Overcast,12.430787037037037,15.185648148148148,15.72800925925926,21.397222222222222,21.678935185185185,20.212962962962965,17.05324074074074,17.297817460317457,3.7241196009263255
2007-05-20,17.918518518518518,17.918518518518518,0.7795833333333334,3.7506291666666667,205.16666666666666,8.948245833333333,1016.8729166666667,rain,Mostly Cloudy,14.451157407407408,12.430787037037037,15.185648148148148,15.72800925925926,21.397222222222222,21.678935185185185,20.212962962962965,16.97003968253968,3.520168779401659
